reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOH-QN1IQ6V2aMzc_tNs-Dm4Kxv3U43Q2IRNIjgJEsGQkIH9k5JRU-J6O0WusXOPKj-7JEql5qG0KGTz_w,EM MA,https://play-lh.googleusercontent.com/a-/AOh14GjuTD5bo2agH--4bPG2FGlAmO92xnAMyghsWIdm1w,This is a very good storage!! Keep a lot of files in it and can access it anytime I need it. Great work! Kudos to the developers.,5,5,2.21.047.02.30,2021-02-17 12:28:21,,
gp:AOqpTOG1jyTKkLS7xCtjwe8O1WyH1NBnmn8gqfFoj3612gQWmpZ4nwDAbYlsOHO6oPWd3q1zT9lcGLTUWFOfqQ,Theodore Slater,https://play-lh.googleusercontent.com/-4H2d5GTObuA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl63IvX1fgzSQhzzsXCpLDXxXJe1A/photo.jpg,Now it's the device having issues keeping my pictures in my phone I know that's a big problem I've been having with my phone he's going to run down to where I'm going to have to upgrade to a different phone,5,4,2.21.047.02.34,2021-02-18 00:43:22,,
gp:AOqpTOFkgQBEjh9HTI_74D-FyBa6wYb4DSBKXEfbSwCD64Aqn8uPTmBNqebEYWvpjGTs70mml25BECpiIGXNcw,Krushna Kolhe,https://play-lh.googleusercontent.com/a-/AOh14GiVTCcWUWpf8A1HO3dGkDLFkRgzlnmn3tzQqrCQ,"Yes, this app is very nice. Thanks to this app, you can save all your mobile number photos",5,5,2.21.021.04.44,2021-02-05 12:05:35,,
gp:AOqpTOFW0a-vNNIB-sxPoCi_zEp4HJTUrOZ6HOFBk1Qy5-K2tloH8YRbkgjL0l_4XL7w9ZahbUUe5XzuyltDow,Pallab Sarmah,https://play-lh.googleusercontent.com/a-/AOh14Gj3KFkE13BRM9XPF-qnecB_cdlezAWTC4L3NRmzZA,Hi Google my drive app open to show ads in 15 minutes my wet in 15 minute my time loss please fix this problem,5,0,2.21.081.03.34,2021-03-24 14:01:51,,
gp:AOqpTOF78ILxY99UvkkuKFrdQDALKCSTn3ki_NFRpKl1KixJlxeOkrzVPzUkN1Y1nNxj9NH0kfdKbq2pOCUDpw,Ch Arslan,https://play-lh.googleusercontent.com/a-/AOh14GhNMoKewKygcc18kJt8I1Y1zdPfPgII30_Si4M4,I gave it three stars because it sometime works sometime there is a problem I do not know that's why I want reply from Google LLC,5,0,2.21.121.05.35,2021-04-05 08:59:36,"Hi, Arslan. Let's try resetting the app data. More info here (see ""Clear the app's cache"" section): https://goo.gl/gX7ctA. Hope this helps!",2020-12-11 00:51:38
gp:AOqpTOG-h_AEC7JYRMkU3YK5VBvTS_bBvE4pC9-GlEKUr32IWe5Edi778a0Vmj8D_9HC8tA4HDWyXNItvEB9dQ,sateesh padala,https://play-lh.googleusercontent.com/a-/AOh14GhE5TFDHRzouhx821dDJmKE9_RW60TzMYo63nwX,Excellent app service for keeping all photos & videos.thanks to google team for such a good app provided for every person. And also quality maintaining good.👌👌👌👏👏👏,5,6,2.21.021.04.34,2021-01-26 22:16:49,,
gp:AOqpTOFjOpOEWpyA-XWQbKwQpL02Kx8l_Oo_l-sFvqPbooVFc3tpNGDbb2LvKWJx-2TY9mKuHfGfSO6T6yfRrQ,amar singh rathore,https://play-lh.googleusercontent.com/a-/AOh14Gj5d2vDj7e4YNsO6iSghUXPN45h95VRJlaiiKR7Gg,fotoes and all the important documents are very safe at this app and also very easy to dig out with in no time.,5,3,2.21.061.04.45,2021-03-05 12:59:56,,
gp:AOqpTOHPSZ4_li5pduy4xzUxFseSuDYn1POuDWGqDrxiW06NXqRxZfP9KMu19D4uPVhUMJ7RpGTAhJZMdNXA6A,Shashikant Porje,https://play-lh.googleusercontent.com/-Cl_pLiwVUv8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnx-mdAkPNMvCcO2_1v9hRYwifwRg/photo.jpg,This app is very useful for all purposes and its hepls a lot for school going students and everything in this app is just perfect.,5,1,2.21.081.03.34,2021-03-23 13:21:04,,
gp:AOqpTOFPq6q2wmlwW8nFiHEjDuTLfcee9xpGdGgFKxnCPSd6CHbJE7d7QzpQBLxoP0w1WX6nCGylPId446QYTw,sarowar khan,https://play-lh.googleusercontent.com/a-/AOh14GjHiDMpi1ShVibmiQ_oqEnYcU4Xz-zeDT5f7E7KDg,"Awesome app, its realy impressive app, i personally Thankfull to you guys who create this app, this app is very helpfull for me",5,0,2.21.101.06.34,2021-04-04 07:35:58,,
gp:AOqpTOGK_wL3KUaidfIu0vUCDBxakZMgAl4464MMU4aP60bNOcAfOqEOHCeDIjV7NwXh0hicAgl1aERnMvdlPQ,Joy Ningi,https://play-lh.googleusercontent.com/-Lh-tqcjUneo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclMIQqodTgAYfFMyJSVR7FiWdiSKg/photo.jpg,Its very easy to use and it helps alot in opening pdf files.,5,3,2.21.081.03.44,2021-03-17 10:28:18,,
gp:AOqpTOEA_oePtHD7gVHD2kzsX6hHy0aZyalfMarzkmvLZdsseJuh0Zqw2j8MB4n_3fy_WbQ0TihOTYCyVQF5jQ,Nishil Alva,https://play-lh.googleusercontent.com/a-/AOh14GgfrLRw09RTET5Lvccm5maqGfKu3fB6aQ6t-sHR,Tried uploading 2 to 3 files ( size 2 mb/file) at a time using samsung s10e It shows uploading but doesnt upload. Didnt expect this from google,5,1,2.21.041.03.45,2021-02-23 20:37:07,"Hi, Nishil. Let's try resetting the app data. More info here (see ""Clear the app's cache"" section): https://goo.gl/gX7ctA. Hope this helps!",2020-11-20 06:07:30
gp:AOqpTOEQ4eu8ir33tbOY83J8Va3JjAczLRrXR_OaT8EBgplIGWanf5koGmEw7N1Supr_iLy_RnioskibZ-N78Q,Mary Anne Luengas,https://play-lh.googleusercontent.com/a-/AOh14Gj3KVvlDC_YEt1vxCCsuXXgQ0jRQYQwfumriMDF,Its very nice app because it will help us to save our files here and its very easy to find. Thank You!,5,2,2.21.021.04.44,2021-02-16 04:35:00,,
gp:AOqpTOF2tBYvJU2-9GAJauSoNq-6QYdPxoAlF9gAjiiOt4VB7_FItOTpHE1HXO4f1suY9Rv1fvhndCrFXZL6sw,Prasenjit Wankhade,https://play-lh.googleusercontent.com/a-/AOh14GhW36FlLMwMOcQ38l3apTiL7h4mZqhzaTPQdHyX,Best app and so much helpful for my photos and documents stored..... Also save the memory,5,1,2.21.081.03.34,2021-03-19 19:11:09,,
gp:AOqpTOGN8H-YS9Dm52Mjvx_o5X8mnC8ydBfXJ-iq6A6Dlp_4Ppp1XWzcocPE56ZrX1iOAvF-VIGh-w3LaH_i8A,L mckinley,https://play-lh.googleusercontent.com/-xFTQqD2njak/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclX43Gl0teVsWHvSR4QfRSkxp21sg/photo.jpg,"Anytime Iv,e used drive, its been accurate and helpful whether Im in a vehicle or on foot its a great help. Thanks",5,6,2.21.081.03.33,2021-03-09 11:26:35,,
gp:AOqpTOGeIGljvTfex1f7hUTSxHTzblSfIbev78OUrLx3PxAEYG4snnrVF1iRNOBB4o4XtazkdQSXbh-A_gC2_A,Benjamin P Lewitt,https://play-lh.googleusercontent.com/a-/AOh14GgJKOe4t_7GOROhkPVVy5LWY8ccBeTdd7xMsEugCA,Really good app. You can upload an download an also view your documents aswell. Brill,5,2,2.21.041.03.34,2021-03-17 08:20:38,,
gp:AOqpTOEMyfv51O671B_EykqgBtGM6R5M3eSaYMM9cvIDOIjWxFIbp7vtp8R4doFKe4hmcMQw-rmR-m7nTTkpOg,15 Kanani Maheer,https://play-lh.googleusercontent.com/a-/AOh14GggjifS5Ambd1rbtcG6x0Z_Kd7gqhKBrYhoVjDD,"This app is very good. But, There is one problem in it, I can't delete shared files permanently from app ☹️☹️. The delete option is not showing from more options. How can i resolve this",5,1,2.21.021.04.40,2021-01-27 09:43:02,,
gp:AOqpTOFnAwDAl82wia2FP9I95Abg39lQ-LwTmM8hzztJmdLRgksGwUwYLjYzFw1IEWbVO-TfR-W0FGvYH3mhHQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love this app I keep all my documents & other vital information for future reference.👍👍,5,4,2.21.061.04.34,2021-03-01 10:59:44,,
gp:AOqpTOF4luqhpJiVjqaEcnjyG4JzMI5xpfMZC2-MHRdqUm3jVM_mE6pj6U4HQi3qbQvLioSOwLmUVh-SHsrfoQ,Chris Benson,https://play-lh.googleusercontent.com/a-/AOh14GiWNN8jefu3jSsAdKNPo_YfdvS_Jk9MnCEsuMtE3Tg,Once I uninstalled/reinstalled the app everything works perfect again! Back to normal! Thanks for the help.,5,2,2.21.061.04.40,2021-03-03 01:28:15,"Hi, Chris. Let's try resetting the app data. More info here (see ""Clear the app's cache"" section): https://goo.gl/gX7ctA. Also, if you're syncing large numbers of files at the same time, please try doing them separately. Hope these may help!",2021-03-01 06:37:43
gp:AOqpTOFXEwaN41HoQebHTmlt6SJTR-_euK6PK6gtMc6PDvW3L6yn2G7lhED2kwUG3spFtBCbGttWrx6HLz7YnA,Len Hohmann,https://play-lh.googleusercontent.com/a-/AOh14GgJLp16CI0Bjfq3pN4aX8qny7hNvymAx8ZT_Qf-DA,Google Drive as long as you don't mind Google recording your every move or every thing you say or put up or upload on internet. Then its great its Google,5,2,2.21.041.03.45,2021-02-10 07:55:32,,
gp:AOqpTOFZc2qalJznwk7cL7XqJHgICGUvnxHjSBfetFPUwPghXNWMItcRRuNT8A9XnbwirxshRDab5J8tbvRgzQ,Aida Apura,https://play-lh.googleusercontent.com/-JjHOkKl17hw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmO76LDqt2YAhHEbybV1fYZmRb8SQ/photo.jpg,"This is good for saving files even ASSIGNMENT, PROJECTS, Examination, and sending video thru google drive of one another.",5,4,2.21.061.04.30,2021-03-01 20:23:56,,
gp:AOqpTOH8c4jh6NFCSYvTA42AHqLIAshIDzcyEdFzdYI7cSPsAw_fqhBblloMVJlpWSwXZkJh0or0q1oQl3m2ig,Kurt Nixon,https://play-lh.googleusercontent.com/a-/AOh14Gj5wCu3Jk7D8vYTWXelNTERHXt1q4qjMif8GnPVydQ,Google drive is the best storage application.😊👍🏼,5,0,2.21.121.05.40,2021-04-06 06:40:02,,
gp:AOqpTOHp_5WjuFpmir907OcqTF391qpknK7Jzp5JGhzREeQUzbaaOSX0CIMqAmqQGf_ffI083xaetISCFsh_wQ,Kulupile Chika,https://play-lh.googleusercontent.com/-bemcDj_qM1E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnoEudJyMAVSekdAQ2D6fjCjTd6ag/photo.jpg,It's a useful tool to equip the phone functioning properly when you're downloading to make it more quicker.,5,3,2.21.047.02.33,2021-02-20 17:38:34,,
gp:AOqpTOErN-5xdAgeLpKTtfDdReOlyf4VoGVfM2EY-utvMSzewDNF7CcQx85cd1fXUpl2ds_p3bqsp-ALhDhfUg,Cartoons,https://play-lh.googleusercontent.com/-RYKlzr6Rwgs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclF4-S6VBHlpp39w_hVG3JXdPUZ0w/photo.jpg,"It is awesome app, I use it for Google Classroom, it uploads PDF very fast. Thank you for this app",5,4,2.21.021.04.44,2021-02-02 13:37:17,,
gp:AOqpTOHMOu--GLmf6cB4DQGnqb_gLr2atclBZ_93yFAi9Qm527OAwVQ8TVgxOTsmg6dzYdRWywXGWhVsF0BEjQ,Jesse Bryant,https://play-lh.googleusercontent.com/a-/AOh14GhWNCdtb56c6Wi4gQCcq-d85blT5-XK9ZNq1pUY3AM,"Love the app, had an issue raised but Google was quick to provide the necessary support.",5,5,2.21.021.04.45,2021-02-02 08:08:09,"Hi, Jesse. Let's connect you with our Support Team for help. Go here to get a call back: https://goo.gl/LcAuFy. Hope this helps!",2021-02-01 07:37:41
gp:AOqpTOFgfCWsPnOlz-k7xXxC_gzyi82kXeyMzplKd421eqylLR-yukD8R7DiZnSKaeFaqZaCaxF8nSiUzGkOqw,Zeyar Win,https://play-lh.googleusercontent.com/-7Cp-FFhn0Gk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnEVTRwy_grZn2kpB-TrrmnnFVXOA/photo.jpg,Google drive is very useful but I cant use in android 11,5,0,2.21.081.04.40,2021-03-24 14:27:26,,
gp:AOqpTOHSlY6mMe5r8WXJ2wFBGPoWXeC6FjwqwlXKTHE41jYdMzKFi_bq4iO6F1jRZIzs956jsZ4KF-bkkonbAA,Teresa Taylor,https://play-lh.googleusercontent.com/a-/AOh14GgKwHXq977kxycJBRxVEU1Pp0tOWHDNVpA-1qDcDw,Just when i am on gmail like to take picture instead of using attachment that's the only problem i have.,5,0,2.21.081.03.34,2021-03-13 10:45:54,,
gp:AOqpTOG8gWI-0ZdFysw9TBG1L216F1QB8z__BI1ujlWqktSAWBM99ntyXbUsKiSk_-2Zp50Qi-VdIaeJl7yi4w,Carolyn Mincer,https://play-lh.googleusercontent.com/-ayt8at7zehQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckBEAzx4fEYajNzmJ1kAGieopFeVg/photo.jpg,"Great service, customer friendly, Reliable, Quick, helps us in our quest 2 b more efficient & accurate. Thanks for all ur hard work on this!",5,4,2.21.021.04.45,2021-02-08 06:20:44,,
gp:AOqpTOHDmRlB1vd388SpyXC2nkVC4LPKYM702U7nV3QX7cVqz8FhjQA9tHFQ95ODxjOw-sJZkmVZneFj8hf98g,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The pictures are very clear and are beautiful but the flash makes it clear to me.,5,4,2.21.047.02.34,2021-02-17 18:11:08,,
gp:AOqpTOHs2S3AWg0r3hMjHZVc4LJ-0McDlJ4aj__7jSBTo96J98GWr4qH3Bd1yNT9-FFi_63pa5BJam5iqb1qxA,Ana Liezl,https://play-lh.googleusercontent.com/a-/AOh14GivsSRZuaytwgYKrWi1TuQaHUJx6Rt6kIJNzAmRzw,I am very thankful to who created this app that my files were all in tact in google drive. So it is very easy to find them. Love it...,5,5,2.21.021.04.30,2021-02-01 21:35:36,,
gp:AOqpTOH3fvOAMUCR3E7Y5vACBY28yHq3prZf8mOl9dCw7reUxmyWJBwg8yxobTbqHj7hIqEOcLSswmnyjjQZAQ,Glory Mundoo,https://play-lh.googleusercontent.com/-OyDux6heQ2w/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck4C6DAQKVjhX9ODd-7PkprGd1KSw/photo.jpg,"I like this app it is very help full for me i can saved important documents, and files , pic etc it so helpfull for me to save many important things here . Thank 👍",5,6,2.21.046.01.34,2021-02-17 14:36:41,,
gp:AOqpTOF5Zxni1OCid3ZzyWWXZKOLXww7cXjNV2KO_-LKSMvl2eEzRHplByXAtN676UCpKvZnZKhx9iIYvBoBxw,Mien Constante,https://play-lh.googleusercontent.com/a-/AOh14GgBZfd7Yyl6FlLlu02hgt-APkox3ZE-VKJ5vml07PI,This application is super helpful especially now that classes and work are done online.,5,1,2.21.081.03.44,2021-03-22 07:24:29,,
gp:AOqpTOHhxJ2Ib8scJN0wE1CUvu7VZ0GqbZseL5G1LuJsdelDuTuzAe3DT2qnztb4syVhG4BEG7ZdjMvwtV5KHw,Justine Fodor,https://play-lh.googleusercontent.com/-B75s_8stT9E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnSArrjyVa-8rW14FwKQ9HqcRpXxQ/photo.jpg,My experience with Google Drive is Awesome. Whoever that invented it was a genius..,5,1,2.21.101.06.30,2021-03-22 15:18:02,,
gp:AOqpTOGPYAZsAcsczZjCsyBSAIn63eNOaeRx2usnGXSNBGC0OtlhIJHdyWP3_ZolBexmxSAGTrOUfYuzat0ljw,sameer uddin,https://play-lh.googleusercontent.com/a-/AOh14GhwzFALrJ38TpDIIQx7XL6Pce58N4PIDZvWAKJ_Fg,Amazing app ..seamless with android ecosystem .,5,0,2.21.101.06.40,2021-03-29 01:25:49,,
gp:AOqpTOGDatU1EH6qVurVLfRV9jMoG7y6RJuwxt3_PrzxWcw8hDuu17URiBo7O-sH3RB2ub0-WA5HksxFB8XBHA,Crystal Lawson,https://play-lh.googleusercontent.com/a-/AOh14GjkXMKwE1PrcuEmtJ8fsr9__5hQOS-kgdgOGLtxtew,"Awesome for pics,docs,videos, and pdfs. Been using it for years.",5,2,2.21.061.04.40,2021-03-05 22:57:15,,
gp:AOqpTOFfy0xuWHp_4KMPQoM85kgQdaVTWeBFcvAUSAbByiVLJEO9Qc6BYcVCN0tPLZtkRJSsMkHqP4abU2maxQ,Foxy Bitxh,https://play-lh.googleusercontent.com/a-/AOh14GhFv1AfODTvjfm2ReCA7rJQRKtINoAUwo4Ph4Y5uQ,Good app Good amount of storage and works perfectly for any pdf or document you have,5,7,2.21.061.04.44,2021-02-24 10:30:27,,
gp:AOqpTOEfNabY7OwbdZ1LueATGA6_isC9U0JczuajHGB16CPHrjBhZ3bxNy45Tramsrd1PQtUrhbWUVD3ZPEcOA,Sirin Sabeena,https://play-lh.googleusercontent.com/-X2w0JwPuPQI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckG8enWgNBxGP3N7CBe7gmZUzBlpQ/photo.jpg,So good app it also save my iportant file and also my most use file actually i could give 100 star but the star is only 5 .i love it,5,5,2.21.047.02.30,2021-02-17 06:30:18,,
gp:AOqpTOEnakwoL5r0f8dWfDa79B477ciUQnbdbaJIRyP4C33SfzZ0NW5mbVh1-stH9OkCA35q_zppxKxM691iRQ,Ankit Mishra,https://play-lh.googleusercontent.com/-hZWrJqoD6G8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckGjKES_HL0imWN_TOl3baOAxsC9A/photo.jpg,It is a good app because it gives every thing in one place .so my opinion is that to use the app as much as you can.and save your time i think you understand.,5,4,2.21.021.04.44,2021-01-26 08:06:00,,
gp:AOqpTOEfMbGbS-cBBtgyJIJi8xJYkSEkIfBelw-MPesFXvS0wlwMYT2G6KT1GxeYmJm_umBuFBs_feSnUvxxWA,coran Leger,https://play-lh.googleusercontent.com/a-/AOh14GjF97VjRvm78WS6rnBHEEnTUtl_zkhff1rLDJH-JJQ,As well that can help with a and to make sure that your body has to be able to provide the correct balance between the body of the person who has a new report to continue with your health insurance policy as a result to ensure their own health care system has been established in order that you have to take the medication,5,0,2.21.021.04.33,2021-03-13 09:59:08,,
gp:AOqpTOHqJp-CUdQ_uoforAwAJ-gk87NFtZhr9hbERPufvgzVyHsPyvoogzfWF_tJNco1aveFrhMpE03l4zzD8Q,Maniki Bania,https://play-lh.googleusercontent.com/-L1q8ym_J88Y/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck8IFkiJAlcs6uZ6kttFTxHLhzDiw/photo.jpg,Easy to use and very good application for those who save their data in pdf fomat...everyone must have this app.,5,3,2.21.061.04.44,2021-03-04 01:12:09,,
gp:AOqpTOHJ1CmBhEAzV1zPpAUnyQiaahrDts3swTf8ZQrp_CnOJZeqWHsMw658-WabX2zawlYPVyA_cMUYiwBU3A,dr. salman khan,https://play-lh.googleusercontent.com/a-/AOh14GjtQ3kV1K78YnPrJMrm17qjyapTOYMa2cSmCL2Neg,Great app love it😍save all my important file in one place. And most important feature is to access file ofline,5,4,2.21.041.03.40,2021-02-09 07:11:49,,
gp:AOqpTOFwCiWZaiG4TsOGqcUSzsFlQ5T3RMHdhLZ1UnIrq5h8adtq7Qqk9biJdobSLteCa2I3Po-uL6rNasE9SA,Dr Madhav D Nandeshwar,https://play-lh.googleusercontent.com/a-/AOh14GjhbHZ0iropNOF1ZvPyb5QJWgs4M539f0o0JyR1HA,"Excellent system for systematically keeping digital records, documents of different topics/subjects...",5,3,2.21.081.03.40,2021-03-14 22:46:50,,
gp:AOqpTOHY2AEjwan36Zm3_VSAJFQ5KL_9XQVWxjDGp7oFgfHQEfZzZtp_kBScUMx0xlRp6u49ZjYHSVs2-6NgLA,Devanshi Udeshi,https://play-lh.googleusercontent.com/a-/AOh14GiBc3C7r45u8E5VzWSM7S1iPCe62klVljAv8j2n2w,It is very very useful app. I'm very satisfied by the app. I can easily download n upload photos n video,5,3,2.21.081.03.44,2021-03-13 13:10:39,,
gp:AOqpTOH23s4proFAuSzJPzcrjKJN4l7N4yuUW-w1aqFACy_Zo987SlpTp27JaU_sgA7aDd5aCQFoeNsOdHaADg,Carrie Gerold,https://play-lh.googleusercontent.com/a-/AOh14Gi5yTIIffH0JdbuVJRn7wWC66uYdfAiAOObmklaFm0,"My number one go to for storage and important info, docs, pics ect...fantastic and practical.",5,5,2.21.041.03.30,2021-02-18 03:13:59,,
gp:AOqpTOGuyIC737Cx_R3t5wY5EQu7kU2qT7ZjjG3LR7xnFd1tmk-PMuQWY1hExLF3aElQT86bLktU8bx4CctX4A,MANOHAR SINGH,https://play-lh.googleusercontent.com/a-/AOh14GjsK72fxt8cNOpfAf0BY5nMTbDlr9mcdm8CBMMKlg,But I'm experiencing some problems it can't backup my file after the update through wifi and mobile data so please fix this problem,5,2,2.21.041.03.34,2021-02-10 20:32:09,,
gp:AOqpTOEFIF46dufWi35-cB-loElfa3yld_e0bKRVZP9BdMXj3KLysXWFzFH0fdlH6FzRX9uW_rwr7AMc8OmMGQ,Harman preet Singh,https://play-lh.googleusercontent.com/a-/AOh14GjP2pHyhGEewjo0J323dedNIqG0vqYAeqBRBIRH,This is very brilliant app for me when in exams i will send mail to my teacher i will make pdf in this app and go to mail and do insert then send to teacher I love this app,5,2,2.21.021.04.30,2021-02-24 18:44:15,,
gp:AOqpTOGwQ56dJQ86kycEXkAk1TR9N9T07JJYdyYNQ1ugbB3aKRpkCdzP6HR8vSvFDe78-5CNx-IyxrwmrgrTkQ,ADA Audits USA,https://play-lh.googleusercontent.com/a-/AOh14GjFblFdeQ05Y5wGAUSw3iV3nXKITJrQIM6AmcKV,Truly a lifesaver for people living with physical challenges mental challenges under the Americans with disabilities act I highly recommend,5,4,2.20.511.05.33,2021-02-26 21:35:36,,
gp:AOqpTOHHcNZB3jDW68PJUTJaMHpyztvxis470YntWuASnG4ks5jVdcDzumNRpEY33UV-CHjFhkuyMNrxkkDbSg,Sarah Potter,https://play-lh.googleusercontent.com/a-/AOh14GiLADSi0qnaxpU5qOca72xT-CqtmnTrjrQP_SN_Oac,Drive has been great for cloud storage. I've had no trouble with it on Android 11/pixel 4xl,5,9,2.21.061.04.40,2021-02-23 04:58:27,,
gp:AOqpTOEvmWRkBSroERe7m9I3Od1FcLMOicOCD-o3n6Wkbbo5mhbFTT4BSu3e4UKUw2XcNh6vYJSoru87dbtdIg,Dr. J. C. Patowary,https://play-lh.googleusercontent.com/a-/AOh14GhGtHWxaJBzY2ooHAcBxsEwY_FiCI7m6uFdM7AT3XE,"At times it is difficult to arrange documents in files, otherwise it is superb.",5,1,2.21.061.04.40,2021-03-02 15:12:45,,
gp:AOqpTOGlM2oV9tNIH-m8a88fVcJoaHSP8myi8YT5xvlgn2I-6p5fnGtjrttN2t4w96MvVDuCYy6ayVtZJXi2UA,sunil kanderiya,https://play-lh.googleusercontent.com/a-/AOh14GjjYZI5egCPLFZtrwQ9PZ9-WXWdxRa7pWoS2qRP-w,Google drive is very useful to us. We can add any document in drive which we can see anytime anywhere.,5,4,2.21.021.04.45,2021-02-02 16:50:01,,
gp:AOqpTOEPDv6L6vIc8hzDg8po_Fr_G0WtjmwyxXUwgVZUJITD6lGh14BQBikdClxUQSNU6jeZPAmPv83gqZzMOg,Shubham goyal,https://play-lh.googleusercontent.com/a-/AOh14Gj0N7qWgs7VSQ9puMjZI004ZC5G7xdIrgG7ObVFnQ,"Same happening with me, can't upload a single file 🙏, internet is working good in MBPS but still this app🙏",5,1,2.21.021.04.45,2021-02-03 11:15:11,,
gp:AOqpTOHcF4lgFtRVI4TLCbMBRDJxgMM-bM6oxKbDi54utfcnrvXxnZT31hBVf7pfMnTMBLGL8N87rQaZvDePWQ,Ratan Razz All Program Videos,https://play-lh.googleusercontent.com/a-/AOh14Gi5OXj2WI5y4YDNrWXuVhABfsX3AwrN8IQMMudsGA,"Very Good apps,for password not sapoted.",5,1,2.21.101.06.44,2021-03-23 22:20:42,,
gp:AOqpTOE8_iRInjQSdQdSL278M4hB7e9bJG-te9AOw9mZ4yHi-Rbf45hB4SzqfH4FIf4LU7PlL7GUrvlUiTod1Q,Surender Singh Rawat Ràwat,https://play-lh.googleusercontent.com/-Zh0ygS1xg1E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmbDnriSVjRDhZL7dscEgs4Uq_aRQ/photo.jpg,"It's a Very Good, Nice App. Good & Nice work this Application. It's put on any files & photos. It's a Decent & Good, Nice Application.",5,5,2.21.047.02.44,2021-02-25 20:50:36,,
gp:AOqpTOFNtLORfZP9_qSbu0tbw2a9UwlNKrqcD176ya3WBOsUx8OrKsUfVmNQ5E6ori2c-cfbomereNTD8PIHuA,Mohammad Roki,https://play-lh.googleusercontent.com/a-/AOh14GiJU2c5TDDEAfUajjW4OU1kiNFTltfKSpFLWSTuhQ,"Really Useful apps Of all time, Because Of all memory of your life history you can gather here freely without any Crisis,",5,6,2.21.041.03.34,2021-02-15 10:41:35,,
gp:AOqpTOEPPepMfHwfw3gDGSvNt_-zrX4M0p1lkOonqxbNBp0HCk9BJB1dlEFaKDYgH7tsMxnNsuUEMlYmb2XTeQ,Sai shree,https://play-lh.googleusercontent.com/a-/AOh14GiLhhLvMoh0_bw4t-Q90LPdSjLOyovp6f6FDyw,It's really helpful to save all my old photos and etc it's really helpful and I really thank you for creating this app ☺️☺️👍 Thank you !!!,5,4,2.21.061.04.40,2021-03-03 18:33:57,,
gp:AOqpTOFHFYVHzhB_DxNPjjqNXVtSZH2zUC8Dmu8S_UaySUn3yNm7KEaOai-7ECR1OMeCIx1dt9iyCMBq2elPvg,Prakriti Maitra,https://play-lh.googleusercontent.com/a-/AOh14GjTO69XhUnX4RaDpndTiRS26fTvCWPQogZKkvE83g,A very good storage option in case your phone memory lacks space to store things.,5,5,2.21.081.03.44,2021-03-17 08:57:40,,
gp:AOqpTOHEEFKKEQm8IcIai6UFoBU7DCHFgvJK1iw76jnh9Z-BYSlhihHTb8fWGlqfuopIcOo4nBjddDtu1pbKyw,Kunal Das,https://play-lh.googleusercontent.com/a-/AOh14GggVFEBs0UKLGxrzki9hZ1ZujtRGVhhEXFK_8u4Jg,Now it's awesome💛 new notifications is more helpfulthen previous and this is very easy to see how and which files are downloading,5,5,2.21.021.04.44,2021-01-27 17:15:18,,
gp:AOqpTOFz8Qx_2U1BpM0htBjCBhWY8SDcqPDrCEx8m_ps_KLU2lm7Rw9TnwU1SBeD6KBVlIc0i7kKhfIplzMxHQ,Lisa Jacobs,https://play-lh.googleusercontent.com/a-/AOh14GiW1Bn6BJNqJ_7Ir6VhxhrZ76ZcN_6ntuj6odqhbQ,Google drive is awesome . Google One is amazing 😍 love the ease of use and its recommendations. Thanks Google drive One !!!!,5,2,2.21.061.04.44,2021-03-04 23:51:02,,
gp:AOqpTOEF6GaFWP6pg9k8fTuG7LRC8EFwGYeL8bELRwDJx6ZyaAMN6MOJ8HldvmwHVgw9UQtxsV4JfkoJmSPn-A,Lee St Onge,https://play-lh.googleusercontent.com/a-/AOh14GiEXWq3k7wKFWFxbdEqMXN-sLZA_HpXQVyX5q7tuD8,Constantly receiving harassing advertisement on the PDF.... I then followed the like provided in the response and it worked. Thank you,5,1,2.21.061.04.34,2021-03-05 11:26:29,"Hi, Lee! Check out this link to report abusive content: http://bit.ly/2YAlXIL. Hope this helps!",2020-08-14 01:46:59
